session_id,user_id,session_start,session_end,traffic_source,campaign_name,device_type,browser,operating_system,landing_page
S3232,U15218,2026-05-21 10:55:54,2026-05-21 11:19:54,Direct,Edge,Desktop,Firefox,Android,/offers
S3233,U3838,2026-05-21 02:47:28,2026-05-21 03:10:28,Email,Site,Mobile,Firefox,iOS,/offers
S3234,U4416,2026-05-23 23:06:40,2026-05-23 23:27:40,Google Ads,Skin,Mobile,Safari,MacOS,/products
S3235,U17999,2026-05-21 17:27:50,2026-05-21 17:41:50,Instagram,Those,Desktop,Safari,Windows,/products
S3236,U20023,2026-05-22 22:09:39,2026-05-22 22:38:39,Instagram,Fight,Desktop,Firefox,iOS,/products
S3237,U3837,2026-05-19 00:21:10,2026-05-19 00:58:10,Facebook,Note,Tablet,Safari,iOS,/products
S3238,U3909,2026-05-21 01:26:59,2026-05-21 01:33:59,Direct,Room,Tablet,Firefox,MacOS,/offers
S3239,U12299,2026-05-21 14:17:53,2026-05-21 14:30:53,Organic,Accept,Mobile,Edge,Android,/home
S3240,U15308,2026-05-24 02:56:03,2026-05-24 03:09:03,Facebook,Consider,Tablet,Safari,MacOS,/home
S3241,U15077,2026-05-19 01:40:01,2026-05-19 02:16:01,Google Ads,Other,Tablet,Firefox,Windows,/offers
S3242,U16524,2026-05-20 03:04:10,2026-05-20 03:20:10,Email,Face,Tablet,Firefox,MacOS,/offers
S3243,U17525,2026-05-23 23:20:47,2026-05-23 23:58:47,Facebook,Mind,Desktop,Safari,MacOS,/home
S3244,U22620,2026-05-22 20:47:59,2026-05-22 20:55:59,Facebook,Five,Mobile,Edge,Windows,/home
S3245,U12380,2026-05-20 08:04:05,2026-05-20 08:41:05,Facebook,Can,Mobile,Edge,Android,/products
S3246,U17111,2026-05-20 04:48:53,2026-05-20 05:21:53,Facebook,Either,Tablet,Firefox,MacOS,/offers
S3247,U1701,2026-05-22 09:04:43,2026-05-22 09:12:43,Google Ads,Bed,Desktop,Edge,iOS,/products
S3248,U23319,2026-05-19 11:15:28,2026-05-19 11:35:28,Instagram,My,Desktop,Firefox,iOS,/home
S3249,U8595,2026-05-23 06:34:54,2026-05-23 06:55:54,Direct,Anyone,Tablet,Firefox,MacOS,/offers
S3250,U5783,2026-05-24 03:58:11,2026-05-24 04:34:11,Facebook,Community,Desktop,Firefox,iOS,/home
S3251,U4372,2026-05-18 12:44:21,2026-05-18 12:56:21,Facebook,Behavior,Tablet,Edge,iOS,/offers
S3252,U6774,2026-05-19 23:04:27,2026-05-19 23:05:27,Instagram,Wide,Mobile,Safari,Windows,/home
S3253,U51,2026-05-22 10:05:22,2026-05-22 10:10:22,Google Ads,Probably,Mobile,Chrome,MacOS,/products
S3254,U14430,2026-05-24 04:18:32,2026-05-24 04:52:32,Instagram,Ground,Mobile,Edge,Android,/offers
S3255,U414,2026-05-18 22:32:50,2026-05-18 22:52:50,Google Ads,Dream,Tablet,Firefox,iOS,/home
S3256,U4998,2026-05-23 19:23:18,2026-05-23 19:50:18,Organic,Structure,Desktop,Edge,Android,/offers
S3257,U304,2026-05-21 01:42:17,2026-05-21 01:44:17,Email,Call,Mobile,Chrome,Android,/products
S3258,U9061,2026-05-23 19:28:29,2026-05-23 19:56:29,Instagram,Actually,Mobile,Firefox,Windows,/home
S3259,U14183,2026-05-21 12:41:27,2026-05-21 12:49:27,Google Ads,Speak,Mobile,Firefox,Android,/offers
S3260,U8675,2026-05-21 02:48:52,2026-05-21 03:09:52,Direct,Mouth,Mobile,Safari,Android,/products
S3261,U8664,2026-05-21 07:12:41,2026-05-21 07:47:41,Google Ads,Late,Desktop,Edge,Windows,/home
S3262,U22167,2026-05-23 04:48:43,2026-05-23 05:13:43,Email,Reach,Mobile,Firefox,iOS,/offers
S3263,U10469,2026-05-19 23:40:52,2026-05-19 23:51:52,Google Ads,Newspaper,Tablet,Chrome,Android,/products
S3264,U16406,2026-05-18 16:58:23,2026-05-18 17:16:23,Direct,Glass,Desktop,Chrome,iOS,/offers
S3265,U12080,2026-05-19 13:22:31,2026-05-19 13:42:31,Facebook,Because,Mobile,Safari,iOS,/products
S3266,U12710,2026-05-20 05:15:34,2026-05-20 05:37:34,Organic,She,Mobile,Edge,Android,/products
S3267,U6549,2026-05-23 00:51:00,2026-05-23 01:27:00,Facebook,Leave,Desktop,Safari,MacOS,/products
S3268,U12334,2026-05-20 21:15:55,2026-05-20 21:39:55,Direct,Idea,Mobile,Edge,MacOS,/products
S3269,U9146,2026-05-20 16:35:12,2026-05-20 16:39:12,Facebook,Pressure,Tablet,Firefox,iOS,/home
S3270,U1966,2026-05-21 17:42:41,2026-05-21 18:02:41,Organic,Institution,Tablet,Edge,Android,/products
S3271,U17343,2026-05-21 08:28:25,2026-05-21 08:50:25,Facebook,Kid,Tablet,Chrome,Android,/offers
S3272,U3911,2026-05-19 05:30:30,2026-05-19 05:32:30,Instagram,Security,Mobile,Firefox,iOS,/products
S3273,U24201,2026-05-22 10:49:35,2026-05-22 10:54:35,Direct,Friend,Mobile,Firefox,Windows,/products
S3274,U167,2026-05-18 18:15:45,2026-05-18 18:49:45,Organic,Win,Tablet,Edge,Android,/products
S3275,U15462,2026-05-24 08:44:09,2026-05-24 08:59:09,Organic,Church,Desktop,Edge,iOS,/products
S3276,U19910,2026-05-23 04:26:42,2026-05-23 04:49:42,Facebook,Understand,Tablet,Edge,MacOS,/products
S3277,U9886,2026-05-22 06:02:07,2026-05-22 06:42:07,Instagram,Budget,Mobile,Edge,Windows,/products
S3278,U15917,2026-05-19 13:59:54,2026-05-19 14:06:54,Direct,Health,Tablet,Edge,Android,/products
S3279,U11788,2026-05-20 13:41:57,2026-05-20 13:45:57,Direct,Structure,Desktop,Chrome,iOS,/products
S3280,U2242,2026-05-21 19:56:01,2026-05-21 20:23:01,Email,Despite,Mobile,Firefox,Android,/offers
S3281,U18587,2026-05-23 14:37:01,2026-05-23 15:04:01,Organic,Least,Mobile,Edge,MacOS,/home
S3282,U18973,2026-05-22 04:13:42,2026-05-22 04:31:42,Email,Degree,Desktop,Firefox,Windows,/home
S3283,U14118,2026-05-20 06:12:48,2026-05-20 06:47:48,Direct,Start,Mobile,Firefox,MacOS,/products
S3284,U6616,2026-05-24 07:16:33,2026-05-24 07:52:33,Direct,Until,Desktop,Firefox,iOS,/offers
S3285,U875,2026-05-18 14:05:09,2026-05-18 14:06:09,Email,Before,Desktop,Safari,MacOS,/offers
S3286,U13304,2026-05-22 04:40:44,2026-05-22 04:50:44,Organic,Blue,Desktop,Safari,Windows,/home
S3287,U15723,2026-05-22 11:10:41,2026-05-22 11:17:41,Instagram,The,Mobile,Edge,iOS,/home
S3288,U208,2026-05-20 10:44:29,2026-05-20 11:11:29,Email,Focus,Desktop,Firefox,Android,/offers
S3289,U1795,2026-05-19 17:19:06,2026-05-19 17:38:06,Facebook,Employee,Desktop,Firefox,Android,/products
S3290,U6999,2026-05-23 11:03:15,2026-05-23 11:07:15,Google Ads,Free,Desktop,Edge,MacOS,/offers
S3291,U15879,2026-05-23 01:43:00,2026-05-23 02:23:00,Instagram,Laugh,Desktop,Safari,Android,/home
S3292,U18020,2026-05-19 23:20:54,2026-05-19 23:50:54,Instagram,Reduce,Mobile,Firefox,Windows,/products
S3293,U21163,2026-05-22 19:41:49,2026-05-22 20:01:49,Organic,Thank,Desktop,Safari,Windows,/products
S3294,U5664,2026-05-23 13:22:17,2026-05-23 13:52:17,Google Ads,Family,Tablet,Firefox,MacOS,/products
S3295,U15400,2026-05-23 09:17:50,2026-05-23 09:23:50,Instagram,Worker,Desktop,Chrome,iOS,/products
S3296,U6527,2026-05-21 17:29:13,2026-05-21 17:41:13,Email,Catch,Mobile,Chrome,Windows,/products
S3297,U14783,2026-05-20 17:19:34,2026-05-20 17:34:34,Google Ads,Home,Tablet,Chrome,Windows,/offers
S3298,U3599,2026-05-18 16:24:35,2026-05-18 16:31:35,Instagram,Interview,Mobile,Chrome,Windows,/offers
S3299,U24348,2026-05-20 09:08:15,2026-05-20 09:22:15,Instagram,Factor,Tablet,Edge,Windows,/home
S3300,U23411,2026-05-20 03:39:40,2026-05-20 03:46:40,Direct,Carry,Tablet,Chrome,iOS,/home
S3301,U21170,2026-05-21 23:27:05,2026-05-21 23:32:05,Google Ads,Anything,Mobile,Chrome,MacOS,/home
S3302,U24902,2026-05-22 00:08:35,2026-05-22 00:11:35,Email,Stand,Desktop,Safari,Android,/home
S3303,U5617,2026-05-23 16:25:12,2026-05-23 16:35:12,Organic,Generation,Tablet,Safari,iOS,/home
S3304,U10150,2026-05-21 03:01:50,2026-05-21 03:18:50,Organic,Series,Desktop,Chrome,Android,/products
S3305,U1786,2026-05-22 20:15:40,2026-05-22 20:33:40,Instagram,Garden,Desktop,Safari,Windows,/products
S3306,U8038,2026-05-20 13:53:41,2026-05-20 14:30:41,Direct,Explain,Tablet,Firefox,Android,/home
S3307,U4352,2026-05-21 08:10:29,2026-05-21 08:24:29,Google Ads,List,Tablet,Edge,iOS,/home
S3308,U10134,2026-05-22 21:57:24,2026-05-22 22:32:24,Google Ads,Third,Mobile,Edge,iOS,/offers
S3309,U4845,2026-05-20 19:50:45,2026-05-20 20:23:45,Email,Politics,Desktop,Edge,MacOS,/offers
S3310,U6684,2026-05-22 07:57:38,2026-05-22 08:35:38,Google Ads,Theory,Desktop,Safari,iOS,/home
S3311,U18866,2026-05-18 19:34:11,2026-05-18 19:41:11,Google Ads,Special,Desktop,Safari,Windows,/offers
S3312,U18118,2026-05-19 10:00:19,2026-05-19 10:35:19,Google Ads,Enter,Mobile,Chrome,MacOS,/offers
S3313,U10472,2026-05-19 00:10:22,2026-05-19 00:38:22,Google Ads,Protect,Mobile,Chrome,Windows,/products
S3314,U17742,2026-05-23 08:08:08,2026-05-23 08:15:08,Google Ads,Charge,Tablet,Edge,MacOS,/products
S3315,U12069,2026-05-22 19:52:59,2026-05-22 20:04:59,Instagram,Wall,Mobile,Safari,Windows,/products
S3316,U805,2026-05-22 07:29:41,2026-05-22 07:40:41,Email,Wear,Tablet,Firefox,Android,/products
S3317,U9452,2026-05-23 12:44:01,2026-05-23 12:52:01,Facebook,Agreement,Mobile,Safari,Windows,/offers
S3318,U11487,2026-05-23 01:37:24,2026-05-23 01:45:24,Email,Leader,Desktop,Edge,MacOS,/home
S3319,U23174,2026-05-24 02:15:09,2026-05-24 02:50:09,Email,True,Tablet,Edge,iOS,/products
S3320,U14499,2026-05-23 21:16:41,2026-05-23 21:37:41,Email,Accept,Desktop,Safari,MacOS,/products
S3321,U8836,2026-05-18 21:02:00,2026-05-18 21:22:00,Direct,Between,Desktop,Firefox,Android,/offers
S3322,U14509,2026-05-23 06:32:39,2026-05-23 06:59:39,Instagram,Whether,Desktop,Edge,iOS,/offers
S3323,U5233,2026-05-24 00:26:45,2026-05-24 01:00:45,Direct,Partner,Mobile,Edge,iOS,/products
S3324,U8421,2026-05-20 04:16:45,2026-05-20 04:41:45,Organic,Product,Mobile,Safari,MacOS,/home
S3325,U2800,2026-05-23 13:47:54,2026-05-23 13:54:54,Google Ads,Baby,Tablet,Safari,iOS,/home
S3326,U23916,2026-05-19 12:38:32,2026-05-19 12:59:32,Instagram,Will,Tablet,Safari,Android,/home
S3327,U15049,2026-05-21 09:12:01,2026-05-21 09:13:01,Organic,Phone,Mobile,Firefox,MacOS,/products
S3328,U98,2026-05-19 19:03:49,2026-05-19 19:07:49,Email,Show,Mobile,Chrome,Android,/products
S3329,U20792,2026-05-19 13:54:11,2026-05-19 14:22:11,Instagram,Social,Tablet,Safari,iOS,/home
S3330,U10143,2026-05-19 18:17:13,2026-05-19 18:29:13,Direct,Mr,Mobile,Firefox,Windows,/home
S3331,U20988,2026-05-23 19:28:58,2026-05-23 19:39:58,Facebook,Purpose,Mobile,Firefox,Android,/offers
S3332,U5873,2026-05-21 16:24:32,2026-05-21 17:01:32,Direct,Want,Desktop,Safari,Android,/products
S3333,U2476,2026-05-19 12:31:06,2026-05-19 12:57:06,Organic,Expert,Tablet,Safari,iOS,/home
S3334,U7360,2026-05-19 03:58:59,2026-05-19 04:37:59,Organic,Court,Tablet,Chrome,Windows,/home
S3335,U21673,2026-05-21 06:22:59,2026-05-21 06:36:59,Direct,Writer,Tablet,Safari,iOS,/home
S3336,U3162,2026-05-20 08:06:53,2026-05-20 08:25:53,Google Ads,Community,Tablet,Edge,MacOS,/home
S3337,U1836,2026-05-20 23:22:26,2026-05-20 23:40:26,Instagram,Sea,Desktop,Chrome,MacOS,/offers
S3338,U23920,2026-05-21 09:53:54,2026-05-21 10:24:54,Direct,Little,Tablet,Edge,Windows,/products
S3339,U10518,2026-05-23 02:06:45,2026-05-23 02:20:45,Instagram,Artist,Desktop,Chrome,MacOS,/products
S3340,U4367,2026-05-21 11:16:59,2026-05-21 11:20:59,Email,Radio,Desktop,Chrome,Windows,/products
S3341,U21170,2026-05-21 06:50:28,2026-05-21 07:16:28,Email,Media,Tablet,Chrome,Android,/offers
S3342,U17558,2026-05-21 01:59:12,2026-05-21 02:06:12,Email,Better,Desktop,Chrome,Android,/offers
S3343,U16882,2026-05-21 10:53:24,2026-05-21 11:20:24,Facebook,Total,Desktop,Edge,Android,/offers
S3344,U24935,2026-05-20 05:20:57,2026-05-20 05:41:57,Direct,Range,Tablet,Chrome,iOS,/products
S3345,U22969,2026-05-23 07:18:14,2026-05-23 07:53:14,Facebook,Back,Tablet,Edge,Windows,/products
S3346,U6355,2026-05-18 16:07:34,2026-05-18 16:31:34,Instagram,Drug,Desktop,Firefox,Android,/products
S3347,U2119,2026-05-22 23:13:13,2026-05-22 23:20:13,Email,Social,Tablet,Safari,iOS,/home
S3348,U6832,2026-05-18 13:14:53,2026-05-18 13:19:53,Instagram,Material,Mobile,Chrome,Windows,/offers
S3349,U9918,2026-05-23 10:48:35,2026-05-23 11:11:35,Google Ads,Letter,Desktop,Safari,iOS,/offers
S3350,U2464,2026-05-20 12:58:10,2026-05-20 13:20:10,Organic,None,Desktop,Firefox,Android,/products
S3351,U21172,2026-05-23 12:30:09,2026-05-23 13:03:09,Facebook,Two,Tablet,Safari,iOS,/products
S3352,U453,2026-05-22 11:20:03,2026-05-22 11:58:03,Email,Look,Desktop,Safari,iOS,/home
S3353,U2629,2026-05-23 10:22:52,2026-05-23 10:41:52,Direct,Sign,Desktop,Firefox,Android,/products
S3354,U3428,2026-05-19 02:00:41,2026-05-19 02:09:41,Facebook,Exist,Desktop,Chrome,Android,/products
S3355,U22831,2026-05-20 17:53:29,2026-05-20 17:55:29,Instagram,Camera,Tablet,Firefox,Android,/offers
S3356,U14969,2026-05-24 11:18:41,2026-05-24 11:28:41,Direct,Door,Mobile,Edge,iOS,/products
S3357,U24946,2026-05-22 13:24:34,2026-05-22 13:28:34,Facebook,Team,Desktop,Edge,MacOS,/offers
S3358,U11209,2026-05-20 01:29:54,2026-05-20 01:56:54,Email,Too,Desktop,Firefox,Android,/home
S3359,U7296,2026-05-19 10:44:03,2026-05-19 10:54:03,Organic,Lead,Tablet,Chrome,Android,/products
S3360,U10987,2026-05-19 11:16:37,2026-05-19 11:31:37,Email,Rich,Desktop,Edge,iOS,/products
S3361,U21257,2026-05-19 15:34:05,2026-05-19 15:46:05,Email,Provide,Mobile,Edge,MacOS,/home
S3362,U13240,2026-05-21 00:37:54,2026-05-21 01:09:54,Email,Walk,Tablet,Chrome,MacOS,/home
S3363,U95,2026-05-19 19:23:06,2026-05-19 19:51:06,Facebook,House,Mobile,Firefox,MacOS,/home
S3364,U4124,2026-05-23 16:12:14,2026-05-23 16:26:14,Email,Language,Mobile,Safari,MacOS,/home
S3365,U6243,2026-05-18 18:35:35,2026-05-18 19:03:35,Facebook,Guy,Desktop,Firefox,MacOS,/products
S3366,U23194,2026-05-20 19:29:12,2026-05-20 19:59:12,Google Ads,Admit,Desktop,Safari,iOS,/home
S3367,U2496,2026-05-20 23:16:23,2026-05-20 23:17:23,Direct,Threat,Tablet,Safari,iOS,/offers
S3368,U6083,2026-05-21 16:17:11,2026-05-21 16:42:11,Email,Wind,Desktop,Edge,iOS,/home
S3369,U20078,2026-05-20 13:00:56,2026-05-20 13:27:56,Instagram,Strong,Mobile,Chrome,MacOS,/home
S3370,U2562,2026-05-19 21:50:20,2026-05-19 22:18:20,Email,Increase,Tablet,Safari,Android,/products
S3371,U22196,2026-05-23 17:36:10,2026-05-23 18:14:10,Google Ads,Yet,Desktop,Safari,iOS,/home
S3372,U11038,2026-05-24 04:45:59,2026-05-24 04:59:59,Direct,Her,Tablet,Safari,iOS,/products
S3373,U15652,2026-05-21 06:43:21,2026-05-21 07:09:21,Facebook,Participant,Tablet,Safari,iOS,/home
S3374,U8117,2026-05-21 15:43:33,2026-05-21 16:22:33,Instagram,Positive,Tablet,Edge,Android,/home
S3375,U8679,2026-05-22 06:47:44,2026-05-22 06:52:44,Facebook,Maintain,Mobile,Edge,Android,/home
S3376,U3094,2026-05-24 09:22:02,2026-05-24 09:50:02,Direct,Four,Tablet,Chrome,MacOS,/products
S3377,U9821,2026-05-21 22:43:39,2026-05-21 23:06:39,Direct,Owner,Desktop,Safari,Windows,/products
S3378,U24586,2026-05-21 17:56:51,2026-05-21 18:10:51,Instagram,Set,Mobile,Edge,MacOS,/home
S3379,U13013,2026-05-24 02:59:40,2026-05-24 03:32:40,Facebook,Usually,Desktop,Chrome,iOS,/products
S3380,U7234,2026-05-20 12:49:16,2026-05-20 13:01:16,Direct,Of,Tablet,Firefox,Windows,/products
S3381,U22944,2026-05-23 15:06:39,2026-05-23 15:07:39,Facebook,Wait,Mobile,Firefox,iOS,/products
S3382,U11274,2026-05-20 01:07:21,2026-05-20 01:27:21,Instagram,How,Tablet,Edge,Android,/products
S3383,U4012,2026-05-21 03:04:32,2026-05-21 03:43:32,Instagram,Without,Tablet,Edge,MacOS,/products
S3384,U6027,2026-05-22 20:22:03,2026-05-22 20:42:03,Direct,Month,Desktop,Edge,Android,/products
S3385,U22260,2026-05-22 04:24:26,2026-05-22 04:28:26,Facebook,Candidate,Desktop,Edge,MacOS,/home
S3386,U5560,2026-05-22 04:05:05,2026-05-22 04:22:05,Facebook,Few,Desktop,Edge,Windows,/home
S3387,U16358,2026-05-22 00:06:10,2026-05-22 00:34:10,Instagram,Laugh,Tablet,Firefox,MacOS,/home
S3388,U3884,2026-05-18 23:19:57,2026-05-18 23:36:57,Instagram,Season,Mobile,Safari,Windows,/offers
S3389,U11008,2026-05-21 14:07:25,2026-05-21 14:12:25,Direct,Scene,Mobile,Firefox,iOS,/products
S3390,U23462,2026-05-21 02:51:24,2026-05-21 03:12:24,Email,Nature,Desktop,Chrome,MacOS,/home
S3391,U23213,2026-05-20 19:29:12,2026-05-20 19:35:12,Direct,Audience,Tablet,Safari,MacOS,/offers
S3392,U7488,2026-05-20 23:57:34,2026-05-21 00:04:34,Facebook,Specific,Mobile,Firefox,iOS,/home
S3393,U6085,2026-05-18 12:28:31,2026-05-18 12:39:31,Facebook,Government,Desktop,Edge,iOS,/products
S3394,U1087,2026-05-24 11:15:17,2026-05-24 11:22:17,Email,Inside,Mobile,Edge,iOS,/products
S3395,U12759,2026-05-19 10:50:57,2026-05-19 10:53:57,Google Ads,Hope,Mobile,Chrome,Windows,/products
S3396,U8654,2026-05-21 10:09:08,2026-05-21 10:45:08,Instagram,Impact,Mobile,Safari,iOS,/offers
S3397,U3568,2026-05-19 02:03:43,2026-05-19 02:04:43,Direct,Somebody,Desktop,Edge,iOS,/products
S3398,U3558,2026-05-23 15:15:43,2026-05-23 15:31:43,Email,Wear,Tablet,Safari,Android,/home
S3399,U3882,2026-05-18 21:53:29,2026-05-18 22:09:29,Facebook,Successful,Mobile,Edge,iOS,/offers
S3400,U1060,2026-05-23 12:28:52,2026-05-23 12:56:52,Instagram,Oil,Tablet,Chrome,Android,/offers
S3401,U3912,2026-05-21 00:41:13,2026-05-21 01:01:13,Email,Degree,Tablet,Chrome,Windows,/offers
S3402,U6342,2026-05-21 17:51:12,2026-05-21 18:14:12,Facebook,At,Mobile,Edge,iOS,/home
S3403,U3411,2026-05-23 21:22:07,2026-05-23 21:26:07,Google Ads,Both,Desktop,Chrome,iOS,/home
S3404,U21,2026-05-21 16:47:29,2026-05-21 16:52:29,Google Ads,For,Tablet,Chrome,iOS,/home
S3405,U8448,2026-05-18 12:33:22,2026-05-18 12:52:22,Organic,System,Tablet,Safari,Windows,/offers
S3406,U7415,2026-05-22 21:38:06,2026-05-22 21:58:06,Facebook,Seek,Tablet,Safari,iOS,/products
S3407,U21870,2026-05-23 17:25:57,2026-05-23 17:52:57,Organic,Site,Tablet,Edge,iOS,/products
S3408,U5078,2026-05-23 12:42:19,2026-05-23 12:58:19,Facebook,Cup,Tablet,Safari,Android,/offers
S3409,U8146,2026-05-19 17:25:58,2026-05-19 17:52:58,Google Ads,West,Desktop,Edge,Android,/home
S3410,U21437,2026-05-18 15:56:10,2026-05-18 16:17:10,Email,Today,Tablet,Edge,Android,/offers
S3411,U5556,2026-05-19 08:55:34,2026-05-19 09:09:34,Direct,Husband,Mobile,Safari,Windows,/offers
S3412,U2187,2026-05-24 02:31:51,2026-05-24 02:59:51,Email,Night,Mobile,Edge,MacOS,/home
S3413,U12300,2026-05-23 12:36:38,2026-05-23 12:49:38,Direct,Action,Desktop,Firefox,Android,/offers
S3414,U11680,2026-05-21 00:40:09,2026-05-21 00:43:09,Google Ads,Until,Desktop,Edge,iOS,/products
S3415,U3014,2026-05-18 11:48:40,2026-05-18 12:00:40,Instagram,Dog,Tablet,Chrome,MacOS,/products
S3416,U17794,2026-05-21 07:37:54,2026-05-21 08:00:54,Direct,Response,Tablet,Chrome,Windows,/products
S3417,U19001,2026-05-22 05:39:55,2026-05-22 05:45:55,Google Ads,Thank,Tablet,Firefox,Android,/home
S3418,U6611,2026-05-20 04:06:26,2026-05-20 04:17:26,Organic,Low,Mobile,Safari,MacOS,/offers
S3419,U1946,2026-05-20 20:02:52,2026-05-20 20:40:52,Google Ads,Turn,Tablet,Chrome,Windows,/products
S3420,U17600,2026-05-21 11:55:01,2026-05-21 12:03:01,Google Ads,Table,Desktop,Safari,Android,/products
S3421,U4398,2026-05-18 20:17:00,2026-05-18 20:34:00,Instagram,Structure,Tablet,Safari,iOS,/home
S3422,U3083,2026-05-21 15:06:10,2026-05-21 15:27:10,Direct,That,Tablet,Firefox,Android,/offers
S3423,U5073,2026-05-21 22:42:15,2026-05-21 22:50:15,Google Ads,Population,Mobile,Safari,MacOS,/products
S3424,U17131,2026-05-20 17:54:05,2026-05-20 18:03:05,Direct,Message,Desktop,Edge,Windows,/products
S3425,U11241,2026-05-20 23:34:44,2026-05-21 00:13:44,Direct,Avoid,Mobile,Chrome,Android,/products
S3426,U18652,2026-05-23 15:24:36,2026-05-23 15:55:36,Direct,Capital,Desktop,Chrome,Windows,/offers
S3427,U19167,2026-05-23 20:50:28,2026-05-23 20:56:28,Organic,Loss,Tablet,Chrome,Android,/offers
S3428,U2839,2026-05-19 11:45:03,2026-05-19 11:57:03,Google Ads,Two,Mobile,Firefox,iOS,/home
S3429,U19100,2026-05-19 17:34:14,2026-05-19 17:57:14,Facebook,Company,Desktop,Chrome,Android,/offers
S3430,U13668,2026-05-24 05:11:29,2026-05-24 05:31:29,Email,Discover,Mobile,Safari,Windows,/home
S3431,U3436,2026-05-21 08:49:12,2026-05-21 08:54:12,Direct,Myself,Desktop,Safari,iOS,/home
S3432,U6214,2026-05-21 15:32:29,2026-05-21 16:00:29,Direct,Decide,Desktop,Safari,MacOS,/home
S3433,U831,2026-05-24 05:31:48,2026-05-24 05:46:48,Instagram,Eye,Mobile,Edge,MacOS,/offers
S3434,U22672,2026-05-20 05:16:17,2026-05-20 05:17:17,Google Ads,Forget,Tablet,Edge,MacOS,/offers
S3435,U11223,2026-05-24 06:06:16,2026-05-24 06:27:16,Facebook,Manager,Mobile,Chrome,MacOS,/home
S3436,U5787,2026-05-21 07:59:29,2026-05-21 08:22:29,Google Ads,Require,Mobile,Chrome,Windows,/products
S3437,U5433,2026-05-21 08:35:49,2026-05-21 08:48:49,Instagram,Will,Mobile,Chrome,Windows,/products
S3438,U5617,2026-05-22 09:40:02,2026-05-22 09:44:02,Google Ads,Site,Mobile,Chrome,iOS,/products
S3439,U15828,2026-05-18 21:32:51,2026-05-18 21:51:51,Email,Rich,Mobile,Firefox,MacOS,/products
S3440,U23817,2026-05-23 12:13:47,2026-05-23 12:26:47,Google Ads,Officer,Desktop,Chrome,iOS,/products
S3441,U9579,2026-05-21 06:34:52,2026-05-21 06:58:52,Email,Toward,Mobile,Firefox,Windows,/home
S3442,U3893,2026-05-22 21:51:33,2026-05-22 22:20:33,Email,Ready,Mobile,Chrome,MacOS,/products
S3443,U12984,2026-05-23 08:18:18,2026-05-23 08:23:18,Google Ads,Girl,Desktop,Firefox,iOS,/products
S3444,U17147,2026-05-21 21:57:06,2026-05-21 21:58:06,Email,Girl,Tablet,Chrome,iOS,/home
S3445,U20287,2026-05-20 23:55:40,2026-05-21 00:04:40,Organic,Item,Desktop,Chrome,MacOS,/products
S3446,U16753,2026-05-21 20:46:26,2026-05-21 20:56:26,Google Ads,Left,Mobile,Chrome,MacOS,/offers
S3447,U21400,2026-05-23 00:53:01,2026-05-23 01:29:01,Direct,Stage,Mobile,Firefox,iOS,/offers
S3448,U9282,2026-05-20 01:42:36,2026-05-20 02:04:36,Email,Car,Mobile,Safari,MacOS,/home
S3449,U14333,2026-05-23 14:52:24,2026-05-23 14:54:24,Direct,Long,Mobile,Firefox,Windows,/offers
S3450,U167,2026-05-23 00:26:43,2026-05-23 00:39:43,Organic,Population,Desktop,Safari,Windows,/home
S3451,U15995,2026-05-22 01:12:19,2026-05-22 01:39:19,Facebook,Four,Tablet,Safari,MacOS,/offers
S3452,U2156,2026-05-21 12:28:49,2026-05-21 12:56:49,Google Ads,Language,Mobile,Safari,iOS,/products
S3453,U10858,2026-05-20 15:31:51,2026-05-20 15:36:51,Organic,Say,Mobile,Safari,Android,/home
S3454,U9488,2026-05-23 04:55:04,2026-05-23 05:12:04,Email,Summer,Mobile,Edge,Windows,/home
S3455,U14857,2026-05-20 22:51:16,2026-05-20 23:23:16,Organic,Fine,Mobile,Firefox,Windows,/products
S3456,U7339,2026-05-21 11:48:58,2026-05-21 11:54:58,Instagram,Quite,Tablet,Safari,iOS,/home
S3457,U16192,2026-05-18 19:20:41,2026-05-18 19:50:41,Instagram,He,Tablet,Edge,Android,/products
S3458,U19281,2026-05-21 14:25:15,2026-05-21 14:48:15,Direct,Item,Mobile,Chrome,Windows,/products
S3459,U13565,2026-05-18 15:19:08,2026-05-18 15:31:08,Email,Couple,Desktop,Chrome,MacOS,/products
S3460,U24057,2026-05-22 12:35:36,2026-05-22 12:41:36,Direct,Lead,Mobile,Safari,iOS,/home
S3461,U21102,2026-05-18 13:17:03,2026-05-18 13:49:03,Direct,Game,Tablet,Edge,Windows,/home
S3462,U16550,2026-05-18 19:41:33,2026-05-18 19:53:33,Email,Bill,Desktop,Edge,iOS,/offers
S3463,U6615,2026-05-19 04:39:21,2026-05-19 05:04:21,Google Ads,Onto,Mobile,Firefox,Android,/home
S3464,U23829,2026-05-18 13:59:28,2026-05-18 14:05:28,Direct,Big,Desktop,Safari,Windows,/products
