user_id,sign_up_date,gender,age_group,Country,city,acquisition_channel,customer_segment
U16044,2025-08-12,Prefer not to disclose,18-24,India,Mumbai,Email,Regular
U16045,2025-07-01,Male,18-24,India,Mumbai,Facebook,Occasional
U16046,2026-01-12,Female,45+,India,Bangalore,Email,Premium
U16047,2025-10-25,Male,18-24,India,Pune,Instagram,Premium
U16048,2025-01-01,Male,35-44,India,Bangalore,Google Ads,Occasional
U16049,2024-10-17,Male,35-44,India,Jaipur,Email,Regular
U16050,2025-09-16,Prefer not to disclose,18-24,India,Kolkata,Organic,Premium
U16051,2026-05-18,Prefer not to disclose,35-44,India,Kolkata,Instagram,Occasional
U16052,2026-04-10,Prefer not to disclose,25-34,India,Noida,Google Ads,Occasional
U16053,2025-03-10,Prefer not to disclose,45+,India,Delhi,Direct,Premium
U16054,2025-11-14,Prefer not to disclose,35-44,India,Pune,Google Ads,Regular
U16055,2025-07-15,Female,25-34,India,Delhi,Email,Regular
U16056,2026-02-23,Female,18-24,India,Pune,Facebook,Premium
U16057,2025-06-03,Female,25-34,India,Mumbai,Direct,Premium
U16058,2024-08-25,Prefer not to disclose,18-24,India,Jaipur,Direct,Regular
U16059,2026-02-21,Male,45+,India,Mumbai,Facebook,Regular
U16060,2024-08-06,Male,25-34,India,Mumbai,Email,Occasional
U16061,2024-06-16,Male,18-24,India,Jaipur,Email,Premium
U16062,2024-10-21,Female,35-44,India,Bangalore,Email,Occasional
U16063,2025-11-11,Male,25-34,India,Delhi,Email,Occasional
U16064,2025-11-27,Prefer not to disclose,35-44,India,Kolkata,Instagram,Regular
U16065,2025-11-09,Male,35-44,India,Delhi,Google Ads,Regular
U16066,2025-08-16,Male,45+,India,Pune,Facebook,Regular
U16067,2024-06-28,Prefer not to disclose,45+,India,Kolkata,Google Ads,Occasional
U16068,2025-11-07,Female,18-24,India,Lucknow,Google Ads,Regular
U16069,2025-11-19,Prefer not to disclose,45+,India,Hyderabad,Google Ads,Regular
U16070,2024-09-23,Prefer not to disclose,25-34,India,Chennai,Instagram,Regular
U16071,2025-12-24,Female,35-44,India,Mumbai,Instagram,Premium
U16072,2024-09-13,Male,18-24,India,Hyderabad,Email,Occasional
U16073,2024-06-30,Prefer not to disclose,35-44,India,Hyderabad,Instagram,Occasional
U16074,2025-02-05,Male,45+,India,Bangalore,Google Ads,Regular
U16075,2026-04-14,Male,45+,India,Lucknow,Instagram,Occasional
U16076,2025-11-09,Female,18-24,India,Bangalore,Google Ads,Occasional
U16077,2025-10-22,Female,25-34,India,Lucknow,Organic,Premium
U16078,2025-02-27,Female,45+,India,Chennai,Email,Premium
U16079,2025-04-03,Male,18-24,India,Pune,Organic,Premium
U16080,2026-02-23,Prefer not to disclose,35-44,India,Jaipur,Instagram,Occasional
U16081,2026-03-21,Prefer not to disclose,25-34,India,Lucknow,Direct,Occasional
U16082,2025-02-18,Male,18-24,India,Hyderabad,Organic,Premium
U16083,2026-02-21,Male,45+,India,Mumbai,Facebook,Occasional
U16084,2025-12-24,Male,35-44,India,Mumbai,Instagram,Regular
U16085,2024-11-24,Female,35-44,India,Hyderabad,Direct,Regular
U16086,2024-06-13,Prefer not to disclose,25-34,India,Pune,Direct,Premium
U16087,2026-01-26,Male,35-44,India,Chennai,Google Ads,Occasional
U16088,2024-11-30,Prefer not to disclose,35-44,India,Delhi,Instagram,Regular
U16089,2025-06-19,Prefer not to disclose,18-24,India,Kolkata,Direct,Regular
U16090,2024-12-22,Female,35-44,India,Jaipur,Instagram,Regular
U16091,2024-10-26,Prefer not to disclose,25-34,India,Delhi,Direct,Premium
U16092,2025-08-24,Male,25-34,India,Hyderabad,Direct,Occasional
U16093,2025-09-23,Male,25-34,India,Pune,Instagram,Regular
U16094,2025-03-17,Male,35-44,India,Jaipur,Google Ads,Occasional
U16095,2026-02-24,Male,35-44,India,Kolkata,Organic,Occasional
U16096,2026-03-06,Female,18-24,India,Mumbai,Facebook,Premium
U16097,2024-09-25,Male,35-44,India,Lucknow,Google Ads,Occasional
U16098,2025-05-07,Male,18-24,India,Chennai,Google Ads,Regular
U16099,2024-12-25,Female,25-34,India,Hyderabad,Facebook,Regular
U16100,2026-03-29,Prefer not to disclose,18-24,India,Jaipur,Instagram,Premium
U16101,2024-09-26,Prefer not to disclose,45+,India,Chennai,Direct,Occasional
U16102,2024-06-04,Prefer not to disclose,35-44,India,Bangalore,Facebook,Regular
U16103,2025-08-13,Prefer not to disclose,45+,India,Mumbai,Instagram,Regular
U16104,2024-07-13,Prefer not to disclose,45+,India,Bangalore,Instagram,Regular
U16105,2024-11-22,Female,35-44,India,Lucknow,Email,Premium
U16106,2025-06-04,Prefer not to disclose,45+,India,Bangalore,Email,Regular
U16107,2024-10-23,Male,35-44,India,Kolkata,Email,Regular
U16108,2024-06-04,Male,35-44,India,Noida,Email,Occasional
U16109,2024-07-02,Prefer not to disclose,25-34,India,Lucknow,Email,Regular
U16110,2024-10-23,Male,18-24,India,Pune,Organic,Regular
U16111,2026-03-29,Male,45+,India,Delhi,Organic,Premium
U16112,2025-10-17,Male,25-34,India,Kolkata,Email,Premium
U16113,2024-11-17,Male,45+,India,Lucknow,Facebook,Occasional
U16114,2026-02-28,Prefer not to disclose,35-44,India,Pune,Direct,Premium
U16115,2025-07-12,Prefer not to disclose,45+,India,Pune,Facebook,Premium
U16116,2024-06-04,Male,45+,India,Lucknow,Direct,Regular
U16117,2025-01-05,Male,18-24,India,Jaipur,Email,Premium
U16118,2024-10-29,Prefer not to disclose,45+,India,Bangalore,Direct,Premium
U16119,2025-01-02,Female,25-34,India,Hyderabad,Direct,Premium
U16120,2025-06-21,Female,25-34,India,Chennai,Instagram,Occasional
U16121,2024-07-26,Female,25-34,India,Bangalore,Email,Regular
U16122,2026-01-04,Prefer not to disclose,25-34,India,Chennai,Instagram,Premium
U16123,2025-02-26,Female,25-34,India,Bangalore,Facebook,Occasional
U16124,2025-03-20,Female,35-44,India,Chennai,Direct,Occasional
U16125,2025-01-25,Male,18-24,India,Pune,Facebook,Regular
U16126,2024-09-30,Prefer not to disclose,45+,India,Hyderabad,Facebook,Regular
U16127,2024-06-13,Female,18-24,India,Jaipur,Direct,Regular
U16128,2024-12-29,Male,35-44,India,Noida,Organic,Occasional
U16129,2024-12-28,Prefer not to disclose,35-44,India,Noida,Instagram,Regular
U16130,2025-11-10,Prefer not to disclose,45+,India,Hyderabad,Email,Premium
U16131,2025-06-26,Female,25-34,India,Bangalore,Direct,Occasional
U16132,2024-08-06,Male,18-24,India,Hyderabad,Email,Regular
U16133,2024-10-30,Male,35-44,India,Chennai,Email,Premium
U16134,2026-02-11,Male,18-24,India,Delhi,Email,Regular
U16135,2025-04-02,Female,45+,India,Kolkata,Google Ads,Regular
U16136,2025-04-14,Male,25-34,India,Delhi,Facebook,Premium
U16137,2024-11-25,Female,35-44,India,Jaipur,Organic,Premium
U16138,2025-09-18,Prefer not to disclose,18-24,India,Lucknow,Organic,Regular
U16139,2026-01-27,Female,45+,India,Kolkata,Google Ads,Regular
U16140,2025-10-01,Male,45+,India,Jaipur,Facebook,Regular
U16141,2025-08-11,Female,45+,India,Kolkata,Instagram,Occasional
U16142,2024-10-14,Prefer not to disclose,35-44,India,Chennai,Facebook,Regular
U16143,2025-02-27,Prefer not to disclose,45+,India,Pune,Facebook,Regular
U16144,2024-10-20,Female,18-24,India,Chennai,Facebook,Occasional
U16145,2025-07-28,Prefer not to disclose,45+,India,Kolkata,Instagram,Occasional
U16146,2026-04-23,Female,45+,India,Hyderabad,Email,Regular
U16147,2025-09-01,Female,45+,India,Pune,Google Ads,Regular
U16148,2025-09-05,Male,35-44,India,Bangalore,Direct,Regular
U16149,2024-06-01,Male,35-44,India,Delhi,Google Ads,Premium
U16150,2026-04-06,Female,35-44,India,Mumbai,Google Ads,Occasional
U16151,2026-05-21,Prefer not to disclose,18-24,India,Pune,Facebook,Regular
U16152,2026-03-17,Male,45+,India,Kolkata,Organic,Premium
U16153,2025-03-07,Female,18-24,India,Lucknow,Google Ads,Occasional
U16154,2024-08-25,Female,18-24,India,Chennai,Email,Regular
U16155,2025-05-17,Female,45+,India,Lucknow,Google Ads,Occasional
U16156,2026-02-11,Male,25-34,India,Bangalore,Email,Occasional
U16157,2026-03-26,Female,25-34,India,Lucknow,Email,Premium
U16158,2024-07-12,Prefer not to disclose,45+,India,Noida,Organic,Regular
U16159,2024-12-22,Prefer not to disclose,25-34,India,Chennai,Organic,Premium
U16160,2025-02-11,Male,18-24,India,Mumbai,Instagram,Regular
U16161,2025-01-28,Prefer not to disclose,25-34,India,Jaipur,Instagram,Regular
U16162,2025-06-01,Female,25-34,India,Mumbai,Direct,Regular
U16163,2024-09-07,Prefer not to disclose,18-24,India,Bangalore,Instagram,Regular
U16164,2024-08-07,Female,45+,India,Jaipur,Google Ads,Premium
U16165,2025-07-04,Male,35-44,India,Mumbai,Direct,Occasional
U16166,2024-12-26,Prefer not to disclose,18-24,India,Delhi,Facebook,Premium
U16167,2025-01-01,Prefer not to disclose,45+,India,Pune,Instagram,Premium
U16168,2025-08-16,Male,45+,India,Pune,Email,Regular
U16169,2024-06-08,Prefer not to disclose,18-24,India,Delhi,Email,Premium
U16170,2025-04-22,Male,45+,India,Hyderabad,Instagram,Premium
U16171,2026-05-22,Male,45+,India,Kolkata,Facebook,Occasional
U16172,2026-04-30,Prefer not to disclose,35-44,India,Pune,Instagram,Premium
U16173,2024-07-06,Female,35-44,India,Kolkata,Email,Regular
U16174,2024-11-19,Male,35-44,India,Jaipur,Organic,Regular
U16175,2025-12-03,Male,25-34,India,Kolkata,Email,Occasional
U16176,2025-11-24,Female,35-44,India,Jaipur,Instagram,Occasional
U16177,2025-08-03,Female,25-34,India,Noida,Facebook,Regular
U16178,2025-05-08,Male,25-34,India,Jaipur,Instagram,Occasional
U16179,2025-03-23,Male,45+,India,Jaipur,Instagram,Occasional
U16180,2025-06-15,Male,18-24,India,Jaipur,Direct,Regular
U16181,2024-09-11,Female,25-34,India,Mumbai,Facebook,Regular
U16182,2025-04-28,Male,18-24,India,Mumbai,Direct,Occasional
U16183,2026-04-04,Female,18-24,India,Mumbai,Organic,Regular
U16184,2025-12-27,Prefer not to disclose,35-44,India,Delhi,Email,Occasional
U16185,2025-01-03,Prefer not to disclose,35-44,India,Pune,Direct,Regular
U16186,2025-11-09,Prefer not to disclose,45+,India,Hyderabad,Google Ads,Premium
U16187,2024-08-23,Prefer not to disclose,45+,India,Lucknow,Organic,Regular
U16188,2026-03-12,Female,45+,India,Mumbai,Organic,Regular
U16189,2024-06-11,Male,45+,India,Chennai,Organic,Premium
U16190,2024-07-31,Female,35-44,India,Hyderabad,Organic,Regular
U16191,2025-07-18,Female,45+,India,Jaipur,Email,Premium
U16192,2025-01-18,Prefer not to disclose,25-34,India,Mumbai,Email,Regular
U16193,2025-05-01,Male,18-24,India,Jaipur,Direct,Regular
U16194,2026-04-12,Female,18-24,India,Bangalore,Instagram,Premium
U16195,2025-06-02,Male,45+,India,Lucknow,Organic,Premium
U16196,2025-11-01,Female,18-24,India,Kolkata,Email,Regular
U16197,2024-12-19,Prefer not to disclose,45+,India,Kolkata,Google Ads,Regular
U16198,2026-05-01,Female,45+,India,Kolkata,Email,Premium
U16199,2025-11-05,Prefer not to disclose,35-44,India,Pune,Instagram,Regular
U16200,2024-09-19,Prefer not to disclose,35-44,India,Delhi,Email,Regular
U16201,2025-12-10,Female,35-44,India,Delhi,Instagram,Occasional
U16202,2025-01-22,Prefer not to disclose,18-24,India,Chennai,Email,Premium
U16203,2025-06-04,Male,45+,India,Delhi,Facebook,Premium
U16204,2024-05-31,Prefer not to disclose,25-34,India,Jaipur,Instagram,Regular
U16205,2025-06-21,Male,35-44,India,Delhi,Google Ads,Occasional
U16206,2024-06-15,Prefer not to disclose,25-34,India,Hyderabad,Facebook,Occasional
U16207,2025-01-08,Prefer not to disclose,35-44,India,Lucknow,Facebook,Regular
U16208,2024-05-31,Prefer not to disclose,18-24,India,Mumbai,Instagram,Occasional
U16209,2024-08-25,Female,35-44,India,Jaipur,Organic,Premium
U16210,2024-08-24,Male,25-34,India,Mumbai,Organic,Occasional
U16211,2025-07-12,Prefer not to disclose,35-44,India,Jaipur,Direct,Occasional
U16212,2025-02-14,Female,25-34,India,Mumbai,Google Ads,Premium
U16213,2024-06-03,Female,18-24,India,Delhi,Email,Occasional
U16214,2024-11-10,Male,25-34,India,Noida,Facebook,Premium
U16215,2024-12-03,Female,35-44,India,Kolkata,Google Ads,Premium
U16216,2025-03-12,Prefer not to disclose,45+,India,Noida,Email,Occasional
U16217,2025-10-16,Female,45+,India,Chennai,Google Ads,Regular
U16218,2025-01-03,Female,35-44,India,Lucknow,Email,Premium
U16219,2025-12-22,Female,25-34,India,Hyderabad,Direct,Premium
U16220,2026-02-03,Female,25-34,India,Chennai,Instagram,Premium
U16221,2025-07-28,Prefer not to disclose,18-24,India,Kolkata,Facebook,Regular
U16222,2024-12-09,Male,35-44,India,Pune,Facebook,Occasional
U16223,2024-09-28,Male,45+,India,Pune,Direct,Occasional
U16224,2024-09-02,Prefer not to disclose,35-44,India,Kolkata,Organic,Occasional
U16225,2024-06-20,Prefer not to disclose,35-44,India,Lucknow,Direct,Occasional
U16226,2024-07-19,Prefer not to disclose,45+,India,Noida,Facebook,Premium
U16227,2025-12-12,Male,18-24,India,Hyderabad,Instagram,Premium
U16228,2024-10-24,Female,18-24,India,Noida,Google Ads,Occasional
U16229,2025-09-05,Male,18-24,India,Mumbai,Email,Occasional
U16230,2025-10-22,Male,25-34,India,Pune,Instagram,Premium
U16231,2024-09-05,Female,35-44,India,Delhi,Instagram,Premium
U16232,2026-04-07,Female,18-24,India,Pune,Direct,Regular
U16233,2026-02-04,Female,18-24,India,Lucknow,Organic,Premium
U16234,2024-06-26,Prefer not to disclose,45+,India,Bangalore,Instagram,Occasional
U16235,2025-06-11,Male,18-24,India,Noida,Instagram,Premium
U16236,2025-11-22,Female,25-34,India,Chennai,Google Ads,Occasional
U16237,2025-03-25,Prefer not to disclose,25-34,India,Chennai,Instagram,Premium
U16238,2025-07-05,Female,35-44,India,Chennai,Direct,Regular
U16239,2026-04-27,Male,35-44,India,Kolkata,Email,Occasional
U16240,2024-06-10,Prefer not to disclose,45+,India,Delhi,Email,Occasional
U16241,2024-09-03,Prefer not to disclose,35-44,India,Kolkata,Instagram,Occasional
U16242,2026-03-12,Prefer not to disclose,35-44,India,Mumbai,Email,Regular
U16243,2025-04-02,Male,18-24,India,Hyderabad,Organic,Regular
U16244,2026-03-09,Female,35-44,India,Lucknow,Email,Premium
U16245,2025-10-21,Male,25-34,India,Pune,Instagram,Occasional
U16246,2024-09-01,Prefer not to disclose,25-34,India,Pune,Organic,Premium
U16247,2025-12-14,Female,45+,India,Chennai,Organic,Regular
U16248,2026-05-21,Male,25-34,India,Pune,Google Ads,Premium
U16249,2025-03-14,Prefer not to disclose,18-24,India,Pune,Google Ads,Regular
U16250,2024-07-09,Male,25-34,India,Chennai,Google Ads,Regular
U16251,2024-10-04,Female,45+,India,Kolkata,Instagram,Premium
U16252,2026-01-10,Male,45+,India,Jaipur,Organic,Regular
U16253,2024-10-27,Male,35-44,India,Hyderabad,Email,Premium
U16254,2024-10-20,Male,25-34,India,Delhi,Email,Occasional
U16255,2024-06-21,Male,18-24,India,Kolkata,Organic,Premium
U16256,2025-02-17,Prefer not to disclose,35-44,India,Mumbai,Direct,Regular
U16257,2024-09-24,Male,45+,India,Noida,Facebook,Occasional
U16258,2024-07-23,Prefer not to disclose,25-34,India,Lucknow,Email,Regular
U16259,2026-03-26,Male,45+,India,Mumbai,Organic,Regular
U16260,2024-12-13,Female,25-34,India,Pune,Google Ads,Regular
U16261,2026-02-17,Prefer not to disclose,25-34,India,Pune,Organic,Premium
U16262,2025-04-04,Prefer not to disclose,35-44,India,Bangalore,Google Ads,Occasional
U16263,2025-12-06,Male,18-24,India,Chennai,Organic,Regular
U16264,2025-02-14,Female,18-24,India,Delhi,Direct,Regular
U16265,2025-06-26,Female,45+,India,Delhi,Organic,Premium
U16266,2025-06-25,Male,18-24,India,Chennai,Google Ads,Occasional
U16267,2024-11-03,Male,45+,India,Bangalore,Google Ads,Premium
U16268,2025-12-26,Female,25-34,India,Bangalore,Instagram,Regular
U16269,2026-03-05,Female,45+,India,Delhi,Instagram,Occasional
U16270,2025-09-14,Female,45+,India,Bangalore,Organic,Premium
U16271,2025-12-14,Female,25-34,India,Delhi,Instagram,Premium
U16272,2025-06-24,Female,25-34,India,Kolkata,Instagram,Regular
U16273,2025-04-11,Prefer not to disclose,35-44,India,Delhi,Organic,Regular
U16274,2026-05-14,Prefer not to disclose,35-44,India,Delhi,Direct,Occasional
U16275,2025-07-06,Male,35-44,India,Jaipur,Google Ads,Premium
U16276,2024-07-20,Male,25-34,India,Mumbai,Google Ads,Premium
U16277,2025-02-10,Prefer not to disclose,35-44,India,Hyderabad,Organic,Regular
U16278,2024-10-04,Prefer not to disclose,45+,India,Noida,Organic,Regular
U16279,2025-12-04,Prefer not to disclose,35-44,India,Mumbai,Instagram,Premium
U16280,2024-10-29,Prefer not to disclose,45+,India,Bangalore,Organic,Premium
U16281,2026-02-01,Male,18-24,India,Kolkata,Instagram,Premium
U16282,2024-06-24,Female,18-24,India,Mumbai,Instagram,Occasional
U16283,2025-09-21,Male,35-44,India,Kolkata,Instagram,Occasional
U16284,2025-07-26,Female,45+,India,Bangalore,Email,Occasional
U16285,2024-07-25,Female,35-44,India,Pune,Facebook,Occasional
U16286,2025-09-30,Male,35-44,India,Chennai,Organic,Regular
U16287,2024-08-07,Male,45+,India,Noida,Email,Premium
U16288,2026-05-04,Female,45+,India,Mumbai,Facebook,Premium
U16289,2024-12-19,Prefer not to disclose,25-34,India,Delhi,Email,Occasional
U16290,2024-06-10,Prefer not to disclose,35-44,India,Mumbai,Google Ads,Occasional
U16291,2025-07-11,Female,25-34,India,Kolkata,Organic,Occasional
U16292,2026-04-18,Female,18-24,India,Lucknow,Direct,Premium
U16293,2025-06-11,Female,35-44,India,Delhi,Email,Regular
U16294,2024-12-15,Prefer not to disclose,18-24,India,Bangalore,Instagram,Occasional
U16295,2026-01-24,Prefer not to disclose,35-44,India,Hyderabad,Organic,Occasional
U16296,2025-10-02,Female,25-34,India,Kolkata,Facebook,Premium
U16297,2024-09-23,Male,35-44,India,Pune,Google Ads,Occasional
U16298,2026-02-17,Male,45+,India,Mumbai,Direct,Premium
U16299,2024-08-15,Female,25-34,India,Chennai,Facebook,Occasional
U16300,2024-09-09,Female,35-44,India,Mumbai,Email,Premium
U16301,2025-10-13,Female,18-24,India,Mumbai,Email,Occasional
U16302,2025-12-04,Prefer not to disclose,35-44,India,Jaipur,Instagram,Premium
U16303,2026-03-19,Prefer not to disclose,45+,India,Chennai,Google Ads,Premium
U16304,2025-12-16,Female,18-24,India,Bangalore,Direct,Regular
U16305,2024-06-15,Prefer not to disclose,35-44,India,Jaipur,Google Ads,Occasional
U16306,2024-07-17,Prefer not to disclose,45+,India,Chennai,Instagram,Premium
U16307,2025-09-18,Prefer not to disclose,35-44,India,Hyderabad,Organic,Regular
U16308,2025-12-26,Male,25-34,India,Pune,Email,Occasional
U16309,2025-10-11,Female,35-44,India,Bangalore,Direct,Regular
U16310,2025-03-13,Female,18-24,India,Kolkata,Organic,Regular
U16311,2025-03-06,Prefer not to disclose,35-44,India,Jaipur,Email,Occasional
U16312,2024-08-11,Female,45+,India,Bangalore,Instagram,Occasional
U16313,2026-05-15,Prefer not to disclose,35-44,India,Bangalore,Direct,Regular
U16314,2025-07-21,Prefer not to disclose,18-24,India,Jaipur,Facebook,Premium
U16315,2025-02-07,Female,45+,India,Pune,Email,Occasional
U16316,2026-04-24,Female,35-44,India,Jaipur,Google Ads,Premium
U16317,2024-10-07,Prefer not to disclose,35-44,India,Kolkata,Email,Regular
U16318,2024-07-24,Prefer not to disclose,25-34,India,Pune,Instagram,Premium
U16319,2025-11-22,Male,35-44,India,Delhi,Organic,Premium
U16320,2026-04-27,Female,25-34,India,Pune,Organic,Occasional
U16321,2026-01-04,Prefer not to disclose,18-24,India,Bangalore,Email,Premium
U16322,2025-02-20,Male,18-24,India,Kolkata,Google Ads,Premium
U16323,2025-08-06,Male,25-34,India,Chennai,Instagram,Regular
U16324,2024-06-13,Male,18-24,India,Noida,Instagram,Premium
U16325,2024-07-21,Female,35-44,India,Mumbai,Direct,Occasional
U16326,2025-06-03,Prefer not to disclose,35-44,India,Pune,Email,Premium
U16327,2025-12-27,Female,35-44,India,Delhi,Google Ads,Regular
U16328,2025-11-28,Female,25-34,India,Delhi,Organic,Regular
U16329,2025-05-20,Female,18-24,India,Lucknow,Direct,Regular
U16330,2025-05-25,Male,35-44,India,Bangalore,Instagram,Premium
U16331,2025-07-20,Male,35-44,India,Hyderabad,Google Ads,Regular
U16332,2025-05-29,Female,35-44,India,Lucknow,Instagram,Occasional
U16333,2025-11-03,Male,18-24,India,Kolkata,Facebook,Occasional
U16334,2026-05-19,Female,18-24,India,Bangalore,Direct,Regular
U16335,2025-09-12,Prefer not to disclose,35-44,India,Pune,Email,Regular
U16336,2025-08-07,Female,18-24,India,Delhi,Email,Premium
U16337,2026-05-12,Female,18-24,India,Mumbai,Google Ads,Occasional
U16338,2025-07-21,Prefer not to disclose,18-24,India,Mumbai,Direct,Premium
U16339,2026-01-19,Prefer not to disclose,25-34,India,Kolkata,Google Ads,Regular
U16340,2025-04-04,Prefer not to disclose,45+,India,Mumbai,Google Ads,Occasional
