order_id,user_id,product_id,order_date,quantity,unit_price,discount,shipping_cost,tax_amount,gross_revenue,net_revenue,payment_method,order_status
O34370,U3759,P55,2026-05-22 06:25:33,3,10300.83,2092.72,51.66,5185.76,30902.489999999998,28809.769999999997,UPI,Completed
O34371,U2350,P62,2026-05-21 13:49:44,4,3122.53,306.81,164.57,2193.0,12490.12,12183.310000000001,Credit Card,Completed
O34372,U3301,P131,2026-05-23 13:56:17,4,2875.68,303.19,172.9,2015.92,11502.72,11199.529999999999,Wallet,Completed
O34373,U6,P166,2026-05-18 23:20:32,3,5773.11,1514.67,185.93,2844.84,17319.329999999998,15804.659999999998,Credit Card,Completed
O34374,U10437,P95,2026-05-21 18:02:43,2,5489.56,1006.51,140.76,1795.07,10979.12,9972.61,Credit Card,Completed
O34375,U3633,P24,2026-05-24 00:40:32,2,3865.81,712.91,164.72,1263.37,7731.62,7018.71,UPI,Completed
O34376,U12399,P183,2026-05-20 16:20:01,1,7755.0,568.1,199.28,1293.64,7755.0,7186.9,Wallet,Completed
O34377,U13954,P96,2026-05-18 23:52:03,4,10799.4,1063.96,150.29,7584.06,43197.6,42133.64,Credit Card,Completed
O34378,U2267,P194,2026-05-22 18:36:54,1,9100.36,264.44,100.13,1590.47,9100.36,8835.92,Credit Card,Completed
O34379,U8673,P142,2026-05-22 03:59:08,2,4252.06,877.0,67.95,1372.88,8504.12,7627.120000000001,Credit Card,Completed
O34380,U5916,P107,2026-05-24 01:38:19,1,3143.12,238.57,179.79,522.82,3143.12,2904.5499999999997,Debit Card,Completed
O34381,U3771,P100,2026-05-22 12:43:06,3,5176.99,769.99,195.48,2656.98,15530.97,14760.98,Wallet,Completed
O34382,U3032,P96,2026-05-21 01:12:34,1,10799.4,354.75,190.03,1880.04,10799.4,10444.65,Debit Card,Completed
O34383,U8678,P138,2026-05-19 11:37:24,4,3415.15,1547.97,127.53,2180.27,13660.6,12112.630000000001,Wallet,Completed
O34384,U749,P42,2026-05-23 23:21:42,3,3028.69,484.98,79.11,1548.2,9086.07,8601.09,Debit Card,Completed
O34385,U5294,P168,2026-05-22 15:14:53,2,8036.01,751.8,67.33,2757.64,16072.02,15320.220000000001,Credit Card,Completed
O34386,U9956,P22,2026-05-23 04:14:12,2,3727.37,864.67,127.52,1186.21,7454.74,6590.07,Debit Card,Completed
O34387,U6408,P115,2026-05-24 08:58:31,3,10432.56,4302.26,77.66,4859.18,31297.68,26995.42,Debit Card,Completed
O34388,U5286,P126,2026-05-20 15:03:51,2,8587.72,1749.75,174.0,2776.62,17175.44,15425.689999999999,Debit Card,Completed
O34389,U2117,P180,2026-05-22 23:52:31,4,4127.59,205.16,179.05,2934.94,16510.36,16305.2,UPI,Completed
O34390,U1302,P133,2026-05-23 17:32:09,1,2585.59,326.04,94.41,406.72,2585.59,2259.55,Credit Card,Completed
O34391,U7969,P12,2026-05-21 17:38:51,3,4128.62,251.52,67.88,2184.18,12385.86,12134.34,UPI,Completed
O34392,U3057,P95,2026-05-21 18:07:45,2,5489.56,1619.31,120.71,1684.77,10979.12,9359.810000000001,Debit Card,Completed
O34393,U10265,P180,2026-05-21 05:22:44,1,4127.59,67.94,172.29,730.74,4127.59,4059.65,UPI,Completed
O34394,U8275,P133,2026-05-24 08:29:19,2,2585.59,486.63,143.3,843.22,5171.18,4684.55,Credit Card,Completed
O34395,U4109,P78,2026-05-20 04:01:21,2,6068.64,1075.04,168.62,1991.2,12137.28,11062.240000000002,Wallet,Completed
O34396,U5563,P106,2026-05-21 22:50:48,4,6727.17,1959.29,146.15,4490.89,26908.68,24949.39,Debit Card,Completed
O34397,U4412,P40,2026-05-21 04:04:18,1,9855.58,1330.78,179.07,1534.46,9855.58,8524.8,Credit Card,Completed
O34398,U6118,P77,2026-05-21 16:35:20,1,7007.95,166.91,149.4,1231.39,7007.95,6841.04,Debit Card,Completed
O34399,U10944,P126,2026-05-24 07:13:05,3,8587.72,1896.65,132.51,4295.97,25763.159999999996,23866.509999999995,Credit Card,Completed
O34400,U11205,P191,2026-05-23 15:30:50,4,6590.48,326.12,154.7,4686.44,26361.92,26035.8,UPI,Completed
O34401,U7609,P184,2026-05-24 04:51:39,4,3087.26,930.04,104.88,2055.42,12349.04,11419.0,Credit Card,Completed
O34402,U10118,P148,2026-05-19 13:02:34,4,6336.6,1696.99,184.83,4256.89,25346.4,23649.41,UPI,Completed
O34403,U1010,P132,2026-05-21 09:41:31,3,9482.02,1583.91,141.41,4835.19,28446.06,26862.15,UPI,Completed
O34404,U3471,P77,2026-05-21 05:09:06,4,7007.95,4129.44,165.19,4302.42,28031.8,23902.36,Debit Card,Completed
O34405,U14117,P104,2026-05-19 08:26:22,4,9757.78,5814.76,182.06,5978.94,39031.12,33216.36,Wallet,Completed
O34406,U1472,P108,2026-05-20 17:43:14,2,11160.59,161.97,105.66,3988.66,22321.18,22159.21,Wallet,Completed
O34407,U385,P95,2026-05-20 05:43:29,1,5489.56,381.45,116.86,919.46,5489.56,5108.110000000001,Credit Card,Completed
O34408,U6802,P167,2026-05-18 23:31:07,3,10520.1,1898.07,197.01,5339.2,31560.300000000003,29662.230000000003,Wallet,Completed
O34409,U4563,P159,2026-05-23 12:59:53,4,3055.63,1789.04,171.53,1878.03,12222.52,10433.48,Debit Card,Completed
O34410,U6440,P87,2026-05-23 00:37:08,4,2292.48,777.14,77.56,1510.7,9169.92,8392.78,Credit Card,Completed
O34411,U11830,P134,2026-05-21 14:40:05,1,7470.41,711.97,198.29,1216.52,7470.41,6758.44,Credit Card,Completed
O34412,U8828,P130,2026-05-19 13:36:37,3,10230.56,3988.61,104.35,4806.55,30691.68,26703.07,UPI,Completed
O34413,U13459,P16,2026-05-20 01:30:49,4,5839.63,3471.9,196.83,3579.59,23358.52,19886.62,UPI,Completed
O34414,U5955,P19,2026-05-19 13:08:02,3,8008.77,798.96,113.67,4180.92,24026.31,23227.350000000002,Debit Card,Completed
O34415,U5581,P187,2026-05-22 18:20:28,4,9244.08,5070.18,72.48,5743.11,36976.32,31906.14,Debit Card,Completed
O34416,U11075,P152,2026-05-21 20:10:05,3,4007.76,1517.26,95.08,1891.08,12023.28,10506.02,UPI,Completed
O34417,U4950,P17,2026-05-23 19:50:36,2,3589.68,302.69,135.55,1237.8,7179.36,6876.67,Credit Card,Completed
O34418,U12530,P15,2026-05-20 01:05:02,4,11601.18,5539.57,122.46,7355.73,46404.72,40865.15,Debit Card,Completed
O34419,U14299,P9,2026-05-21 00:39:21,3,4609.36,139.2,90.15,2464.0,13828.079999999998,13688.879999999997,Debit Card,Completed
O34420,U2174,P149,2026-05-22 08:42:46,2,7124.9,1178.43,128.97,2352.85,14249.8,13071.369999999999,Debit Card,Completed
O34421,U11097,P73,2026-05-23 02:06:01,3,2879.92,804.68,123.8,1410.31,8639.76,7835.08,Wallet,Completed
O34422,U12093,P185,2026-05-23 22:33:06,2,2234.95,213.03,55.76,766.24,4469.9,4256.87,Credit Card,Completed
O34423,U4923,P104,2026-05-20 04:34:12,1,9757.78,634.32,155.36,1642.22,9757.78,9123.460000000001,Debit Card,Completed
O34424,U7361,P185,2026-05-19 16:07:42,2,2234.95,605.05,78.07,695.67,4469.9,3864.8499999999995,Wallet,Completed
O34425,U1749,P68,2026-05-22 05:02:28,2,7541.87,1932.29,99.84,2367.26,15083.74,13151.45,Wallet,Completed
O34426,U13754,P152,2026-05-22 06:23:34,1,4007.76,256.39,99.51,675.25,4007.76,3751.3700000000003,Credit Card,Completed
O34427,U13875,P73,2026-05-19 19:41:11,2,2879.92,442.41,125.5,957.14,5759.84,5317.43,UPI,Completed
O34428,U11161,P39,2026-05-20 15:44:37,4,9440.21,4526.24,75.78,5982.23,37760.84,33234.6,UPI,Completed
O34429,U1405,P63,2026-05-22 15:47:37,4,2662.17,247.37,81.01,1872.24,10648.68,10401.31,Wallet,Completed
O34430,U11947,P175,2026-05-24 07:34:12,3,7390.52,2078.51,149.28,3616.75,22171.56,20093.050000000003,Wallet,Completed
O34431,U14360,P144,2026-05-19 05:08:58,4,2217.58,1067.11,101.81,1404.58,8870.32,7803.21,Credit Card,Completed
O34432,U5815,P64,2026-05-24 04:02:08,2,7674.36,1423.75,98.71,2506.49,15348.72,13924.97,Credit Card,Completed
O34433,U8469,P28,2026-05-20 21:27:19,1,5017.01,262.29,55.77,855.85,5017.01,4754.72,UPI,Completed
O34434,U3168,P111,2026-05-19 02:00:00,1,3402.45,117.26,56.36,591.33,3402.45,3285.1899999999996,Wallet,Completed
O34435,U3631,P166,2026-05-23 05:03:22,2,5773.11,857.1,146.59,1924.04,11546.22,10689.119999999999,Wallet,Completed
O34436,U9339,P131,2026-05-20 10:10:54,2,2875.68,67.57,133.55,1023.08,5751.36,5683.79,Wallet,Completed
O34437,U7641,P18,2026-05-20 20:26:52,4,4643.1,1591.59,132.34,3056.55,18572.4,16980.81,Wallet,Completed
O34438,U4950,P170,2026-05-19 17:38:43,1,4350.88,86.47,156.36,767.59,4350.88,4264.41,Debit Card,Completed
O34439,U102,P88,2026-05-19 22:29:51,4,4780.5,220.31,161.46,3402.3,19122.0,18901.69,Credit Card,Completed
O34440,U1475,P72,2026-05-20 02:32:04,1,5703.49,144.57,151.24,1000.61,5703.49,5558.92,Credit Card,Completed
O34441,U710,P160,2026-05-23 13:28:59,4,4651.69,2247.24,106.83,2944.71,18606.76,16359.519999999999,Wallet,Completed
O34442,U14302,P6,2026-05-22 10:03:57,3,7366.31,2186.48,159.31,3584.24,22098.93,19912.45,Wallet,Completed
O34443,U8324,P165,2026-05-24 06:11:45,2,3143.41,278.28,177.45,1081.54,6286.82,6008.54,Debit Card,Completed
O34444,U10359,P198,2026-05-23 22:40:10,1,2455.49,294.37,94.17,389.0,2455.49,2161.12,Credit Card,Completed
O34445,U11527,P187,2026-05-22 12:50:44,3,9244.08,3024.6,123.57,4447.38,27732.239999999998,24707.64,Wallet,Completed
O34446,U14897,P98,2026-05-21 15:06:34,3,3115.74,416.58,113.54,1607.52,9347.22,8930.64,Wallet,Completed
O34447,U5000,P93,2026-05-24 04:05:39,4,2686.71,368.36,180.29,1868.13,10746.84,10378.48,Credit Card,Completed
O34448,U8651,P161,2026-05-24 09:54:20,4,2837.65,356.8,85.53,1978.88,11350.6,10993.800000000001,UPI,Completed
O34449,U4389,P90,2026-05-21 14:10:20,2,6709.73,1338.98,62.99,2174.49,13419.46,12080.48,UPI,Completed
O34450,U1545,P67,2026-05-22 02:52:56,2,2730.17,700.83,196.43,856.71,5460.34,4759.51,Wallet,Completed
O34451,U14398,P194,2026-05-24 10:54:05,1,9100.36,1144.35,173.17,1432.08,9100.36,7956.01,UPI,Completed
O34452,U4061,P169,2026-05-19 11:47:38,4,4330.92,260.88,157.68,3071.3,17323.68,17062.8,UPI,Completed
O34453,U11463,P140,2026-05-22 00:19:03,2,6111.57,1812.14,165.97,1873.98,12223.14,10411.0,Credit Card,Completed
O34454,U6332,P47,2026-05-23 00:43:50,4,1976.08,685.93,165.46,1299.31,7904.32,7218.389999999999,Debit Card,Completed
O34455,U8967,P159,2026-05-23 12:12:15,1,3055.63,437.64,145.48,471.24,3055.63,2617.9900000000002,Wallet,Completed
O34456,U7314,P62,2026-05-23 18:48:24,3,3122.53,931.5,157.78,1518.5,9367.59,8436.09,UPI,Completed
O34457,U12013,P146,2026-05-22 03:08:32,3,7601.69,2487.88,199.79,3657.09,22805.07,20317.19,UPI,Completed
O34458,U11430,P110,2026-05-19 18:13:31,1,4946.34,154.8,79.14,862.48,4946.34,4791.54,Wallet,Completed
O34459,U8713,P35,2026-05-22 19:53:12,3,3622.97,450.94,70.27,1875.23,10868.91,10417.97,Credit Card,Completed
O34460,U7784,P13,2026-05-20 01:35:37,2,5581.09,489.62,68.64,1921.06,11162.18,10672.56,UPI,Completed
O34461,U6828,P126,2026-05-23 14:41:24,4,8587.72,724.65,104.16,6052.72,34350.88,33626.229999999996,Credit Card,Completed
O34462,U5252,P3,2026-05-21 08:03:01,2,4374.0,599.24,91.13,1466.78,8748.0,8148.76,Credit Card,Completed
O34463,U192,P37,2026-05-24 10:01:01,2,5020.6,1473.24,54.46,1542.23,10041.2,8567.960000000001,Debit Card,Completed
O34464,U11142,P33,2026-05-19 03:43:25,2,7743.7,231.89,122.13,2745.99,15487.4,15255.51,Credit Card,Completed
O34465,U6613,P17,2026-05-19 09:24:57,1,3589.68,128.07,172.75,623.09,3589.68,3461.6099999999997,Wallet,Completed
O34466,U6900,P137,2026-05-23 15:26:03,2,4116.2,993.98,172.86,1302.92,8232.4,7238.42,Wallet,Completed
O34467,U13199,P62,2026-05-22 02:45:25,2,3122.53,823.97,78.19,975.8,6245.06,5421.09,Debit Card,Completed
O34468,U11451,P63,2026-05-19 17:02:41,1,2662.17,246.7,108.07,434.78,2662.17,2415.4700000000003,UPI,Completed
O34469,U5002,P96,2026-05-21 19:26:42,4,10799.4,6440.9,144.33,6616.21,43197.6,36756.7,UPI,Completed
O34470,U5405,P41,2026-05-23 19:54:39,3,4028.01,588.93,141.59,2069.12,12084.03,11495.1,UPI,Completed
O34471,U12471,P121,2026-05-21 12:49:15,3,7419.98,2238.56,77.92,3603.85,22259.94,20021.379999999997,Wallet,Completed
O34472,U14286,P14,2026-05-22 17:05:12,1,6788.61,392.96,104.86,1151.22,6788.61,6395.65,Credit Card,Completed
O34473,U2657,P145,2026-05-19 10:25:16,1,7130.0,277.32,183.18,1233.48,7130.0,6852.68,UPI,Completed
O34474,U12196,P10,2026-05-19 23:28:03,1,2953.4,359.34,117.41,466.93,2953.4,2594.06,UPI,Completed
O34475,U6273,P95,2026-05-24 19:14:33,2,5489.56,1037.97,88.46,1789.41,10979.12,9941.150000000001,Debit Card,Completed
O34476,U9537,P46,2026-05-21 00:41:39,4,4481.42,2385.91,92.8,2797.16,17925.68,15539.77,Credit Card,Completed
O34477,U6573,P25,2026-05-19 04:40:53,4,7397.83,304.02,160.69,5271.71,29591.32,29287.3,Debit Card,Completed
O34478,U8052,P111,2026-05-21 12:06:52,3,3402.45,183.43,124.39,1804.31,10207.349999999999,10023.919999999998,UPI,Completed
O34479,U13534,P78,2026-05-20 13:58:40,3,6068.64,2392.9,117.46,2846.34,18205.920000000002,15813.020000000002,UPI,Completed
O34480,U6708,P129,2026-05-19 08:40:42,4,8504.14,2593.35,105.18,5656.18,34016.56,31423.21,UPI,Completed
O34481,U13797,P56,2026-05-20 04:07:40,4,8404.45,637.02,146.0,5936.54,33617.8,32980.780000000006,Wallet,Completed
O34482,U11583,P163,2026-05-22 01:14:30,4,4762.0,1528.56,140.68,3153.5,19048.0,17519.44,UPI,Completed
O34483,U10947,P24,2026-05-21 13:27:54,4,3865.81,2134.7,50.9,2399.14,15463.24,13328.54,Credit Card,Completed
O34484,U14804,P176,2026-05-18 21:34:00,4,4398.37,2279.2,181.08,2756.57,17593.48,15314.279999999999,Debit Card,Completed
O34485,U6560,P134,2026-05-24 12:24:10,4,7470.41,3041.13,109.46,4831.29,29881.64,26840.51,UPI,Completed
O34486,U7400,P95,2026-05-20 06:00:47,1,5489.56,371.98,82.44,921.16,5489.56,5117.58,Wallet,Completed
O34487,U12233,P4,2026-05-23 09:58:01,4,5425.87,2991.77,156.88,3368.11,21703.48,18711.71,Wallet,Completed
O34488,U2760,P21,2026-05-20 14:58:03,2,3483.24,938.58,56.87,1085.02,6966.48,6027.9,Wallet,Completed
O34489,U5228,P78,2026-05-22 14:06:04,4,6068.64,2601.35,138.23,3901.18,24274.56,21673.210000000003,Credit Card,Completed
O34490,U8358,P18,2026-05-21 16:27:41,3,4643.1,1296.84,104.09,2273.84,13929.300000000001,12632.460000000001,Debit Card,Completed
O34491,U3506,P95,2026-05-20 17:10:29,3,5489.56,2346.8,151.91,2541.94,16468.68,14121.880000000001,Credit Card,Completed
O34492,U11663,P158,2026-05-19 15:59:22,1,3650.3,344.98,132.64,594.96,3650.3,3305.32,Credit Card,Completed
O34493,U4707,P188,2026-05-23 15:50:18,3,7118.57,44.81,147.1,3835.96,21355.71,21310.899999999998,Wallet,Completed
O34494,U14175,P184,2026-05-22 16:05:54,2,3087.26,731.83,88.11,979.68,6174.52,5442.6900000000005,UPI,Completed
O34495,U2246,P168,2026-05-24 11:22:04,4,8036.01,412.94,83.44,5711.6,32144.04,31731.100000000002,Debit Card,Completed
O34496,U11149,P189,2026-05-22 18:35:06,2,2969.48,245.89,78.44,1024.75,5938.96,5693.07,Wallet,Completed
O34497,U13701,P147,2026-05-19 20:23:55,3,8776.3,3379.26,102.4,4130.94,26328.899999999998,22949.64,Debit Card,Completed
O34498,U10973,P34,2026-05-23 02:55:13,1,8195.05,625.42,148.32,1362.53,8195.05,7569.629999999999,Debit Card,Completed
O34499,U9213,P58,2026-05-20 08:00:22,3,4815.74,1313.08,134.05,2364.15,14447.22,13134.14,Debit Card,Completed
O34500,U14494,P15,2026-05-19 08:59:19,1,11601.18,1087.6,110.91,1892.44,11601.18,10513.58,Wallet,Completed
O34501,U99,P31,2026-05-24 13:36:51,4,9542.17,4749.89,101.75,6015.38,38168.68,33418.79,Credit Card,Completed
O34502,U7090,P182,2026-05-21 23:40:22,3,10434.15,516.39,128.41,5541.49,31302.449999999997,30786.059999999998,UPI,Completed
O34503,U11768,P53,2026-05-20 21:57:32,3,9161.56,568.87,93.09,4844.85,27484.68,26915.81,Wallet,Completed
O34504,U10186,P48,2026-05-19 09:19:11,4,7867.12,1320.5,62.8,5426.64,31468.48,30147.98,UPI,Completed
O34505,U9750,P137,2026-05-20 15:48:04,4,4116.2,461.12,97.03,2880.66,16464.8,16003.679999999998,Wallet,Completed
O34506,U6667,P70,2026-05-19 12:39:25,1,5061.26,696.69,126.76,785.62,5061.26,4364.57,Debit Card,Completed
O34507,U10544,P25,2026-05-23 04:30:42,3,7397.83,1330.43,127.57,3755.35,22193.489999999998,20863.059999999998,Wallet,Completed
O34508,U5145,P133,2026-05-23 16:51:13,1,2585.59,265.0,52.21,417.71,2585.59,2320.59,Credit Card,Completed
O34509,U2939,P43,2026-05-23 16:15:12,4,8025.85,3514.48,168.01,5146.01,32103.4,28588.920000000002,UPI,Completed
O34510,U3992,P190,2026-05-20 08:53:24,4,2503.15,864.22,163.9,1646.71,10012.6,9148.380000000001,Credit Card,Completed
O34511,U6371,P124,2026-05-22 05:45:02,1,3606.43,475.43,63.71,563.58,3606.43,3131.0,Credit Card,Completed
O34512,U273,P71,2026-05-21 10:32:40,4,5014.6,886.1,184.19,3451.01,20058.4,19172.300000000003,Debit Card,Completed
O34513,U5007,P107,2026-05-22 06:01:32,2,3143.12,283.05,54.04,1080.57,6286.24,6003.19,Wallet,Completed
O34514,U14084,P3,2026-05-19 00:48:57,4,4374.0,2495.56,114.83,2700.08,17496.0,15000.44,UPI,Completed
O34515,U6800,P170,2026-05-22 12:40:43,3,4350.88,864.98,177.87,2193.78,13052.64,12187.66,UPI,Completed
O34516,U13578,P66,2026-05-24 08:49:22,2,4580.79,278.67,193.68,1598.92,9161.58,8882.91,Credit Card,Completed
O34517,U385,P48,2026-05-24 03:05:03,4,7867.12,4063.38,129.06,4932.92,31468.48,27405.1,UPI,Completed
O34518,U10998,P44,2026-05-20 06:12:50,3,4498.06,655.04,61.58,2311.05,13494.18,12839.14,Wallet,Completed
O34519,U5489,P139,2026-05-21 21:13:49,3,8566.93,1961.7,187.1,4273.04,25700.79,23739.09,UPI,Completed
O34520,U2552,P148,2026-05-21 18:23:22,1,6336.6,213.4,126.24,1102.18,6336.6,6123.200000000001,Credit Card,Completed
O34521,U11703,P54,2026-05-23 18:04:37,1,7144.23,505.37,189.06,1194.99,7144.23,6638.86,UPI,Completed
O34522,U13174,P59,2026-05-19 20:34:22,2,5718.4,250.35,181.55,2013.56,11436.8,11186.449999999999,Wallet,Completed
O34523,U2034,P110,2026-05-21 21:33:59,3,4946.34,590.73,111.48,2564.69,14839.02,14248.29,Debit Card,Completed
O34524,U11322,P84,2026-05-23 01:55:46,4,6942.35,1418.62,154.51,4743.14,27769.4,26350.780000000002,Wallet,Completed
O34525,U13742,P157,2026-05-19 19:25:57,1,3666.44,528.66,136.02,564.8,3666.44,3137.78,Credit Card,Completed
O34526,U9092,P184,2026-05-24 13:03:29,2,3087.26,332.85,93.61,1051.5,6174.52,5841.67,Credit Card,Completed
O34527,U3727,P27,2026-05-20 17:54:26,2,2843.75,43.8,198.9,1015.87,5687.5,5643.7,Wallet,Completed
O34528,U9966,P181,2026-05-23 08:38:35,3,5543.39,1392.56,52.17,2742.77,16630.170000000002,15237.610000000002,Credit Card,Completed
O34529,U6256,P62,2026-05-22 07:37:04,1,3122.53,252.52,111.8,516.6,3122.53,2870.01,Debit Card,Completed
O34530,U1980,P147,2026-05-22 10:11:55,1,8776.3,1115.92,59.55,1378.87,8776.3,7660.379999999999,Wallet,Completed
O34531,U11120,P151,2026-05-19 19:41:52,1,1766.73,249.82,65.07,273.04,1766.73,1516.91,Debit Card,Completed
O34532,U14302,P123,2026-05-24 02:47:55,4,7105.71,2541.87,154.52,4658.57,28422.84,25880.97,UPI,Completed
O34533,U10613,P47,2026-05-20 16:05:13,4,1976.08,858.95,197.48,1268.17,7904.32,7045.37,Credit Card,Completed
O34534,U10397,P75,2026-05-22 07:31:13,1,3432.41,420.86,149.55,542.08,3432.41,3011.5499999999997,Debit Card,Completed
O34535,U8046,P94,2026-05-21 18:17:43,3,4225.87,302.03,195.0,2227.6,12677.61,12375.58,Wallet,Completed
O34536,U241,P43,2026-05-24 07:08:52,1,8025.85,794.63,87.28,1301.62,8025.85,7231.22,Wallet,Completed
O34537,U2434,P24,2026-05-22 17:26:12,1,3865.81,44.21,71.22,687.89,3865.81,3821.6,UPI,Completed
O34538,U12578,P128,2026-05-19 17:08:16,2,3849.32,167.77,100.6,1355.56,7698.64,7530.87,Debit Card,Completed
O34539,U7855,P125,2026-05-20 06:37:00,1,9424.08,118.71,67.35,1674.97,9424.08,9305.37,UPI,Completed
O34540,U13810,P97,2026-05-19 01:37:15,4,1729.64,403.39,150.43,1172.73,6918.56,6515.17,Wallet,Completed
O34541,U13111,P27,2026-05-19 21:44:09,4,2843.75,1530.82,194.44,1771.95,11375.0,9844.18,Wallet,Completed
O34542,U154,P50,2026-05-21 05:03:05,2,3575.5,488.34,69.38,1199.28,7151.0,6662.66,Debit Card,Completed
O34543,U463,P71,2026-05-19 15:33:16,4,5014.6,1384.01,138.63,3361.39,20058.4,18674.390000000003,UPI,Completed
O34544,U10025,P2,2026-05-19 20:49:56,4,7949.11,1397.66,67.98,5471.78,31796.44,30398.78,Wallet,Completed
O34545,U4123,P71,2026-05-18 22:32:36,1,5014.6,17.27,61.68,899.52,5014.6,4997.33,UPI,Completed
O34546,U3476,P74,2026-05-21 17:12:35,4,1650.95,379.91,171.11,1120.3,6603.8,6223.89,Debit Card,Completed
O34547,U10424,P48,2026-05-23 09:05:37,4,7867.12,2842.77,99.95,5152.63,31468.48,28625.71,Credit Card,Completed
O34548,U2827,P117,2026-05-23 14:00:50,3,3027.69,67.53,148.98,1622.8,9083.07,9015.539999999999,UPI,Completed
O34549,U7091,P151,2026-05-19 04:17:56,1,1766.73,111.27,97.58,297.98,1766.73,1655.46,Debit Card,Completed
O34550,U6520,P129,2026-05-19 06:07:36,2,8504.14,1077.61,122.53,2867.52,17008.28,15930.669999999998,Debit Card,Completed
O34551,U14012,P42,2026-05-24 14:26:07,1,3028.69,417.02,166.29,470.1,3028.69,2611.67,UPI,Completed
O34552,U12196,P109,2026-05-20 12:43:06,1,2309.76,218.05,113.53,376.51,2309.76,2091.71,UPI,Completed
O34553,U11169,P161,2026-05-19 21:56:42,2,2837.65,721.06,117.31,891.76,5675.3,4954.24,Credit Card,Completed
O34554,U8143,P58,2026-05-23 23:46:32,2,4815.74,32.86,173.63,1727.75,9631.48,9598.619999999999,UPI,Completed
O34555,U3400,P155,2026-05-24 15:50:56,1,1625.36,37.84,173.33,285.75,1625.36,1587.52,Credit Card,Completed
O34556,U9379,P62,2026-05-22 10:25:22,3,3122.53,172.89,189.01,1655.05,9367.59,9194.7,Wallet,Completed
O34557,U8005,P2,2026-05-20 07:21:49,4,7949.11,2238.62,125.82,5320.41,31796.44,29557.82,Wallet,Completed
O34558,U14354,P92,2026-05-19 09:36:36,1,7634.65,465.28,191.11,1290.49,7634.65,7169.37,Credit Card,Completed
O34559,U12044,P169,2026-05-20 08:42:54,1,4330.92,448.5,131.85,698.84,4330.92,3882.42,UPI,Completed
O34560,U12823,P155,2026-05-21 07:42:42,1,1625.36,161.96,183.39,263.41,1625.36,1463.3999999999999,UPI,Completed
O34561,U10458,P140,2026-05-22 11:52:31,3,6111.57,484.99,99.73,3212.95,18334.71,17849.719999999998,Wallet,Completed
O34562,U14751,P134,2026-05-19 04:09:13,2,7470.41,8.46,118.1,2687.82,14940.82,14932.36,Credit Card,Completed
O34563,U14073,P45,2026-05-24 07:42:21,4,11260.36,1579.5,81.14,7823.15,45041.44,43461.94,UPI,Completed
O34564,U11022,P71,2026-05-22 10:33:22,4,5014.6,2039.15,105.06,3243.46,20058.4,18019.25,Wallet,Completed
O34565,U4278,P126,2026-05-21 18:08:01,1,8587.72,925.97,128.09,1379.11,8587.72,7661.749999999999,Debit Card,Completed
O34566,U7935,P84,2026-05-20 17:00:21,3,6942.35,849.16,171.92,3596.02,20827.050000000003,19977.890000000003,Debit Card,Completed
O34567,U12044,P130,2026-05-19 15:09:18,3,10230.56,1264.62,71.27,5296.87,30691.68,29427.06,Debit Card,Completed
O34568,U11910,P123,2026-05-18 19:59:03,2,7105.71,1475.91,79.82,2292.39,14211.42,12735.51,Credit Card,Completed
O34569,U3683,P95,2026-05-21 13:27:04,2,5489.56,1002.65,65.01,1795.76,10979.12,9976.470000000001,Credit Card,Completed
